FID,Shape *,FID_newpon,First_Trea,Area,FID_Total_,OBJECTID,fea_type,mslink,No_bill,Proposed,Notes,FEA_AREA,ShapeSTAre,ShapeSTLen,BUILDINGFO,SOURCE,FootprintT,BuildingUs,BuildingCl,Name,Shape_STAr,Shape_STLe,Shape_Leng,Shape_Area,ImpArea,,Tot Imperv
6715,Polygon ZM,3,PD 2763-010,44652977.51,2788,2788,P,40534, , , ,28241.93853,28241.93851,1777.322956,0, , , , , ,0,0,0.005905,0,374.126395,,
6716,Polygon ZM,3,PD 2763-010,44652977.51,174808,0, ,0, , , ,0,0,0,143202,City of Madison,Foundation,Residential,Primary, ,6090.124725,402.275256,0.001278,0,374.126395,,
6717,Polygon ZM,3,PD 2763-010,44652977.51,2788,2788,P,40534, , , ,28241.93853,28241.93851,1777.322956,0, , , , , ,0,0,0.005905,0,189.6685,,
6718,Polygon ZM,3,PD 2763-010,44652977.51,205513,0, ,0, , , ,0,0,0,143195,City of Madison,Foundation,Residential,Primary, ,5798.847198,428.563377,0.001436,0,189.6685,,
6719,Polygon ZM,3,PD 2763-010,44652977.51,2923,2923,B,5423, , , ,26482.12088,26482.12097,1016.944035,0, , , , , ,0,0,0.003312,0,46881.52844,,
6720,Polygon ZM,3,PD 2763-010,44652977.51,165707,0, ,0, , , ,0,0,0,136241,City of Madison,Foundation,Residential,Primary, ,28536.6275,1013.570317,0.003273,0,46881.52844,,
6721,Polygon ZM,3,PD 2763-010,44652977.51,2998,2998,B,5440, , , ,25583.9304,25583.93036,1005.215428,0, , , , , ,0,0,0.00333,0,36986.03398,,
6722,Polygon ZM,3,PD 2763-010,44652977.51,171168,0, ,0, , , ,0,0,0,139088,City of Madison,Foundation,Commercial Services,Primary, ,25488.17435,990.877459,0.003292,0,36986.03398,,
6723,Polygon ZM,3,PD 2763-010,44652977.51,3187,3187,P,92759, , , ,23314.24,23314.23993,920.455174,0, , , , , ,0,0,0.002782,0,14.387495,,
6724,Polygon ZM,3,PD 2763-010,44652977.51,171217,0, ,0, , , ,0,0,0,139167,City of Madison,Foundation,Education,Primary,Phillip Falk Elementary School,72382.09503,1604.303929,0.005246,0.000001,14.387495,,
6725,Polygon ZM,3,PD 2763-010,44652977.51,3256,3256,B,5223, , , ,23173.25742,23173.25745,619.718561,0, , , , , ,0,0,0.001986,0,32029.54163,,
6726,Polygon ZM,3,PD 2763-010,44652977.51,167379,0, ,0, , , ,0,0,0,134383,City of Madison,Foundation,Industrial,Primary, ,22714.84985,613.22178,0.001968,0,32029.54163,,
6727,Polygon ZM,3,PD 2763-010,44652977.51,3459,3459,B,501746, , , ,21688.71872,21688.71866,647.961839,0, , , , , ,0,0,0.001993,0,38743.09925,,
6728,Polygon ZM,3,PD 2763-010,44652977.51,243886,0, ,0, , , ,0,0,0,142934,City of Madison,Foundation,Commercial Sales,Primary, ,21661.23871,647.707226,0.001988,0,38743.09925,,
6729,Polygon ZM,3,PD 2763-010,44652977.51,3502,3502,B,5408, , , ,21402.08755,21402.08737,724.114905,0, , , , , ,0,0,0.002381,0,18667.01067,,
6730,Polygon ZM,3,PD 2763-010,44652977.51,166166,0, ,0, , , ,0,0,0,132859,City of Madison,Foundation,Commercial Sales,Primary, ,21034.01172,695.132466,0.002285,0,18667.01067,,
6731,Polygon ZM,3,PD 2763-010,44652977.51,3504,3504,B,5418, , , ,21378.60779,21378.60785,844.318592,0, , , , , ,0,0,0.002595,0,33650.8967,,
6732,Polygon ZM,3,PD 2763-010,44652977.51,172748,0, ,0, , , ,0,0,0,143116,City of Madison,Foundation,Commercial Services,Primary, ,21378.60913,844.317775,0.002595,0,33650.8967,,
6733,Polygon ZM,3,PD 2763-010,44652977.51,3541,3541,B,5116, , , ,21081.66391,21081.66391,681.194481,0, , , , , ,0,0,0.002073,0,33639.29658,,
6734,Polygon ZM,3,PD 2763-010,44652977.51,167388,0, ,0, , , ,0,0,0,134394,City of Madison,Foundation,Commercial Sales,Primary, ,21299.49985,686.223199,0.002092,0,33639.29658,,
6735,Polygon ZM,3,PD 2763-010,44652977.51,3821,3821,P,5475, , , ,13350.5142,13350.51422,898.910601,0, , , , , ,0,0,0.002945,0,1877.603761,,
6736,Polygon ZM,3,PD 2763-010,44652977.51,165686,0, ,0, , , ,0,0,0,136216,City of Madison,Foundation,Industrial,Primary, ,6406.427094,321.562712,0.001028,0,1877.603761,,
6737,Polygon ZM,3,PD 2763-010,44652977.51,3821,3821,P,5475, , , ,13350.5142,13350.51422,898.910601,0, , , , , ,0,0,0.002945,0,263.65425,,
6738,Polygon ZM,3,PD 2763-010,44652977.51,165687,0, ,0, , , ,0,0,0,136218,City of Madison,Foundation,Industrial,Accessory, ,1398.502655,196.082958,0.000573,0,263.65425,,
6739,Polygon ZM,3,PD 2763-010,44652977.51,3887,3887,B,5118, , , ,18789.56011,18789.56009,641.386883,0, , , , , ,0,0,0.001914,0,33354.46012,,
6740,Polygon ZM,3,PD 2763-010,44652977.51,167387,0, ,0, , , ,0,0,0,134393,City of Madison,Foundation,Commercial Sales,Primary, ,19439.48941,647.349087,0.001935,0,33354.46012,,
6741,Polygon ZM,3,PD 2763-010,44652977.51,3902,3902,P,5349, , , ,18704.02868,18704.02878,923.039651,0, , , , , ,0,0,0.003056,0,987.84144,,
6742,Polygon ZM,3,PD 2763-010,44652977.51,174559,0, ,0, , , ,0,0,0,142881,City of Madison,Foundation,Commercial Sales,Primary, ,17450.12317,660.781158,0.002261,0,987.84144,,
6743,Polygon ZM,3,PD 2763-010,44652977.51,3938,3938,B,5348, , , ,18470.27566,18470.27564,642.062227,0, , , , , ,0,0,0.00221,0,10156.99125,,
6744,Polygon ZM,3,PD 2763-010,44652977.51,174559,0, ,0, , , ,0,0,0,142881,City of Madison,Foundation,Commercial Sales,Primary, ,17450.12317,660.781158,0.002261,0,10156.99125,,
6745,Polygon ZM,3,PD 2763-010,44652977.51,3942,3942,B,5340, , , ,18433.11698,18433.11697,569.258915,0, , , , , ,0,0,0.001761,0,12440.06684,,
6746,Polygon ZM,3,PD 2763-010,44652977.51,174566,0, ,0, , , ,0,0,0,142889,City of Madison,Foundation,Commercial Services,Primary, ,18502.6615,601.1901,0.001877,0,12440.06684,,
6747,Polygon ZM,3,PD 2763-010,44652977.51,4019,4019,P,40300, , , ,17986.92636,17986.92645,1803.033177,0, , , , , ,0,0,0.005737,0,179.300809,,
6748,Polygon ZM,3,PD 2763-010,44652977.51,174827,0, ,0, , , ,0,0,0,143222,City of Madison,Foundation,Residential,Primary, ,4565.79361,351.62747,0.001133,0,179.300809,,
6749,Polygon ZM,3,PD 2763-010,44652977.51,4019,4019,P,40300, , , ,17986.92636,17986.92645,1803.033177,0, , , , , ,0,0,0.005737,0,941.951779,,
6750,Polygon ZM,3,PD 2763-010,44652977.51,174828,0, ,0, , , ,0,0,0,143223,City of Madison,Foundation,Residential,Primary, ,6867.275574,486.298427,0.0015,0,941.951779,,
6751,Polygon ZM,3,PD 2763-010,44652977.51,4021,4021,P,2997234, , , ,17984.41728,17984.41724,986.013846,0, , , , , ,0,0,0.003021,0,5.819037,,
6752,Polygon ZM,3,PD 2763-010,44652977.51,243973,0, ,0, , , ,0,0,0,213461,Dane County,Foundation,Commercial Sales,Primary, ,11511.48807,470.088267,0.001455,0,5.819037,,
6753,Polygon ZM,3,PD 2763-010,44652977.51,4137,4137,P,5531, , , ,17058.70258,17058.70248,918.009428,0, , , , , ,0,0,0.002928,0,492.222481,,
6754,Polygon ZM,3,PD 2763-010,44652977.51,166343,0, ,0, , , ,0,0,0,133055,City of Madison,Foundation,Commercial Services,Primary, ,8590.531677,382.647625,0.001244,0,492.222481,,
6755,Polygon ZM,3,PD 2763-010,44652977.51,4137,4137,P,5531, , , ,17058.70258,17058.70248,918.009428,0, , , , , ,0,0,0.002928,0,17.544529,,
6756,Polygon ZM,3,PD 2763-010,44652977.51,273383,0, ,0, , , ,0,0,0,0, , , , , ,0,0,3.141386,0.00003,17.544529,,
6757,Polygon ZM,3,PD 2763-010,44652977.51,4316,4316,P,5481, , , ,11430.61383,11430.61383,1022.205034,0, , , , , ,0,0,0.003281,0,264.958849,,
6758,Polygon ZM,3,PD 2763-010,44652977.51,166380,0, ,0, , , ,0,0,0,133100,City of Madison,Foundation,Industrial,Accessory, ,1309.57428,199.673295,0.000579,0,264.958849,,
6759,Polygon ZM,3,PD 2763-010,44652977.51,4316,4316,P,5481, , , ,11430.61383,11430.61383,1022.205034,0, , , , , ,0,0,0.003281,0,681.311171,,
6760,Polygon ZM,3,PD 2763-010,44652977.51,166381,0, ,0, , , ,0,0,0,133101,City of Madison,Foundation,Industrial,Accessory, ,2770.306366,234.327872,0.000708,0,681.311171,,
6761,Polygon ZM,3,PD 2763-010,44652977.51,4316,4316,P,5481, , , ,11430.61383,11430.61383,1022.205034,0, , , , , ,0,0,0.003281,0,542.393931,,
6762,Polygon ZM,3,PD 2763-010,44652977.51,166382,0, ,0, , , ,0,0,0,133102,City of Madison,Foundation,Industrial,Accessory, ,2707.355041,234.328122,0.000706,0,542.393931,,
6763,Polygon ZM,3,PD 2763-010,44652977.51,4460,4460,B,5438, , , ,16028.29292,16028.29294,581.929557,0, , , , , ,0,0,0.001813,0,28780.88676,,
6764,Polygon ZM,3,PD 2763-010,44652977.51,171170,0, ,0, , , ,0,0,0,139091,City of Madison,Foundation,Commercial Services,Primary, ,17304.41397,590.972181,0.001841,0,28780.88676,,
6765,Polygon ZM,3,PD 2763-010,44652977.51,4759,4759,P,6082, , , ,14914.94205,14914.94202,911.174555,0, , , , , ,0,0,0.003141,0,1044.822785,,
6766,Polygon ZM,3,PD 2763-010,44652977.51,171174,0, ,0, , , ,0,0,0,139096,City of Madison,Foundation,Commercial Sales,Primary, ,45936.25681,1202.329397,0.003701,0,1044.822785,,
6767,Polygon ZM,3,PD 2763-010,44652977.51,4831,4831,B,127489, , , ,14680.26038,14680.26044,588.485015,0, , , , , ,0,0,0.00189,0,26439.28513,,
6768,Polygon ZM,3,PD 2763-010,44652977.51,169218,0, ,0, , , ,0,0,0,139047,City of Madison,Foundation,Commercial Services,Primary, ,14680.23984,588.484155,0.00189,0,26439.28513,,
6769,Polygon ZM,3,PD 2763-010,44652977.51,4881,4881,B,5428, , , ,14521.84451,14521.84457,606.410424,0, , , , , ,0,0,0.001798,0,1067.637486,,
6770,Polygon ZM,3,PD 2763-010,44652977.51,167453,0, ,0, , , ,0,0,0,134476,City of Madison,Foundation,Commercial Sales,Primary, ,14564.06253,606.888597,0.001796,0,1067.637486,,
6771,Polygon ZM,3,PD 2763-010,44652977.51,4937,4937,P,40533, , , ,14317.73054,14317.73053,929.273232,0, , , , , ,0,0,0.003039,0,33.62258,,
6772,Polygon ZM,3,PD 2763-010,44652977.51,167124,0, ,0, , , ,0,0,0,133997,City of Madison,Foundation,Residential,Primary, ,5331.251068,405.076084,0.001381,0,33.62258,,
6773,Polygon ZM,3,PD 2763-010,44652977.51,4937,4937,P,40533, , , ,14317.73054,14317.73053,929.273232,0, , , , , ,0,0,0.003039,0,2472.350168,,
6774,Polygon ZM,3,PD 2763-010,44652977.51,205508,0, ,0, , , ,0,0,0,143194,City of Madison,Foundation,Residential,Primary, ,7090.768005,607.43825,0.00197,0,2472.350168,,
6775,Polygon ZM,3,PD 2763-010,44652977.51,4937,4937,P,40533, , , ,14317.73054,14317.73053,929.273232,0, , , , , ,0,0,0.003039,0,101.801045,,
6776,Polygon ZM,3,PD 2763-010,44652977.51,205509,0, ,0, , , ,0,0,0,143193,City of Madison,Foundation,Residential,Primary, ,4794.716248,399.413324,0.001224,0,101.801045,,
6777,Polygon ZM,3,PD 2763-010,44652977.51,5047,5047,P,5415, , , ,13927.82359,13927.82346,1000.033314,0, , , , , ,0,0,0.003315,0,478.897368,,
6778,Polygon ZM,3,PD 2763-010,44652977.51,172728,0, ,0, , , ,0,0,0,142818,City of Madison,Foundation,Commercial Sales,Primary, ,12636.3476,451.994543,0.00143,0,478.897368,,
6779,Polygon ZM,3,PD 2763-010,44652977.51,5156,5156,P,2969726, , , ,13594.59485,13594.59491,728.539993,0, , , , , ,0,0,0.002246,0,4242.68503,,
6780,Polygon ZM,3,PD 2763-010,44652977.51,114457,0, ,0, , , ,0,0,0,72967,Dane County,Foundation,Commercial Sales,Primary, ,11181.4838,481.743432,0.001447,0,4242.68503,,
6781,Polygon ZM,3,PD 2763-010,44652977.51,5246,5246,P,5477, , , ,13332.98574,13332.98566,821.399017,0, , , , , ,0,0,0.002633,0,0.228148,,
6782,Polygon ZM,3,PD 2763-010,44652977.51,166395,0, ,0, , , ,0,0,0,133121,City of Madison,Foundation,Industrial,Accessory, ,1838.030792,182.999891,0.000561,0,0.228148,,
6783,Polygon ZM,3,PD 2763-010,44652977.51,5246,5246,P,5477, , , ,13332.98574,13332.98566,821.399017,0, , , , , ,0,0,0.002633,0,320.737932,,
6784,Polygon ZM,3,PD 2763-010,44652977.51,174666,0, ,0, , , ,0,0,0,143003,City of Madison,Foundation,Industrial,Primary, ,3984.93808,262.136039,0.000815,0,320.737932,,
6785,Polygon ZM,3,PD 2763-010,44652977.51,5270,5270,P,40520, , , ,13263.43887,13263.43866,857.261047,0, , , , , ,0,0,0.002834,0,43.328092,,
6786,Polygon ZM,3,PD 2763-010,44652977.51,168641,0, ,0, , , ,0,0,0,139144,City of Madison,Foundation,Residential,Primary, ,3842.678253,315.370564,0.001016,0,43.328092,,
6787,Polygon ZM,3,PD 2763-010,44652977.51,5270,5270,P,40520, , , ,13263.43887,13263.43866,857.261047,0, , , , , ,0,0,0.002834,0,465.184721,,
6788,Polygon ZM,3,PD 2763-010,44652977.51,174814,0, ,0, , , ,0,0,0,143208,City of Madison,Foundation,Residential,Primary, ,2736.010559,228.113713,0.000763,0,465.184721,,
6789,Polygon ZM,3,PD 2763-010,44652977.51,5430,5430,B,5414, , , ,12867.28157,12867.28159,453.045109,0, , , , , ,0,0,0.001436,0,10357.30842,,
6790,Polygon ZM,3,PD 2763-010,44652977.51,172728,0, ,0, , , ,0,0,0,142818,City of Madison,Foundation,Commercial Sales,Primary, ,12636.3476,451.994543,0.00143,0,10357.30842,,
6791,Polygon ZM,3,PD 2763-010,44652977.51,5445,5445,B,3626485, , , ,12830.36462,12830.36472,667.473682,0, , , , , ,0,0,0.002158,0,22323.39325,,
6792,Polygon ZM,3,PD 2763-010,44652977.51,253870,0, ,0, , , ,0,0,0,223201,Dane County,Eave,Residential,Primary, ,15459.92859,804.544755,0.002602,0,22323.39325,,
6793,Polygon ZM,3,PD 2763-010,44652977.51,5602,5602,P,5417, , , ,12401.26327,12401.26328,471.672412,0, , , , , ,0,0,0.001507,0,1510.93072,,
6794,Polygon ZM,3,PD 2763-010,44652977.51,172748,0, ,0, , , ,0,0,0,143116,City of Madison,Foundation,Commercial Services,Primary, ,21378.60913,844.317775,0.002595,0,1510.93072,,
6795,Polygon ZM,3,PD 2763-010,44652977.51,5785,5785,P,40568, , , ,11905.03774,11905.03772,787.773863,0, , , , , ,0,0,0.002592,0,34.637411,,
6796,Polygon ZM,3,PD 2763-010,44652977.51,208989,0, ,0, , , ,0,0,0,177247,Dane County,Eave,Residential,Primary, ,2335.924194,219.36887,0.000683,0,34.637411,,
6797,Polygon ZM,3,PD 2763-010,44652977.51,5932,5932,B,715509, , , ,11530.64353,11530.64343,508.752307,0, , , , , ,0,0,0.001535,0,20897.59359,,
6798,Polygon ZM,3,PD 2763-010,44652977.51,171156,0, ,0, , , ,0,0,0,139074,City of Madison,Foundation,Commercial Sales,Primary, ,13619.45761,544.992981,0.001671,0,20897.59359,,
6799,Polygon ZM,3,PD 2763-010,44652977.51,6023,6023,B,5452, , , ,11273.39783,11273.3978,495.329084,0, , , , , ,0,0,0.001626,0,20503.74323,,
6800,Polygon ZM,3,PD 2763-010,44652977.51,167117,0, ,0, , , ,0,0,0,133988,City of Madison,Foundation,Commercial Services,Primary, ,12568.85516,547.962379,0.001789,0,20503.74323,,
6801,Polygon ZM,3,PD 2763-010,44652977.51,6221,6221,P,5419, , , ,10809.331,10809.33102,421.80903,0, , , , , ,0,0,0.001367,0,2328.152089,,
6802,Polygon ZM,3,PD 2763-010,44652977.51,172748,0, ,0, , , ,0,0,0,143116,City of Madison,Foundation,Commercial Services,Primary, ,21378.60913,844.317775,0.002595,0,2328.152089,,
6803,Polygon ZM,3,PD 2763-010,44652977.51,6271,6271,B,7004, , , ,10664.87577,10664.87576,508.931793,0, , , , , ,0,0,0.001542,0,6123.708295,,
6804,Polygon ZM,3,PD 2763-010,44652977.51,174799,0, ,0, , , ,0,0,0,143187,City of Madison,Foundation,Residential,Primary, ,10861.52417,512.6688,0.001556,0,6123.708295,,
6805,Polygon ZM,3,PD 2763-010,44652977.51,6309,6309,B,2969725, , , ,10575.05224,10575.05222,469.069574,0, , , , , ,0,0,0.001409,0,16629.00365,,
6806,Polygon ZM,3,PD 2763-010,44652977.51,114457,0, ,0, , , ,0,0,0,72967,Dane County,Foundation,Commercial Sales,Primary, ,11181.4838,481.743432,0.001447,0,16629.00365,,
6807,Polygon ZM,3,PD 2763-010,44652977.51,6338,6338,B,2997231, , , ,10502.37548,10502.37549,440.146345,0, , , , , ,0,0,0.001347,0,19627.01376,,
6808,Polygon ZM,3,PD 2763-010,44652977.51,243973,0, ,0, , , ,0,0,0,213461,Dane County,Foundation,Commercial Sales,Primary, ,11511.48807,470.088267,0.001455,0,19627.01376,,
6809,Polygon ZM,3,PD 2763-010,44652977.51,6348,6348,B,7003, , , ,10476.61478,10476.61475,513.109015,0, , , , , ,0,0,0.001768,0,16852.91649,,
6810,Polygon ZM,3,PD 2763-010,44652977.51,174793,0, ,0, , , ,0,0,0,143178,City of Madison,Foundation,Residential,Primary, ,10668.40604,514.60795,0.001772,0,16852.91649,,
6811,Polygon ZM,3,PD 2763-010,44652977.51,6385,6385,B,7007, , , ,10406.09691,10406.09695,509.506521,0, , , , , ,0,0,0.001557,0,7381.854694,,
6812,Polygon ZM,3,PD 2763-010,44652977.51,174810,0, ,0, , , ,0,0,0,143204,City of Madison,Foundation,Residential,Primary, ,10867.67285,522.032738,0.0016,0,7381.854694,,
6813,Polygon ZM,3,PD 2763-010,44652977.51,6418,6418,B,7005, , , ,10351.186,10351.18597,513.871198,0, , , , , ,0,0,0.001571,0,17992.81881,,
6814,Polygon ZM,3,PD 2763-010,44652977.51,168281,0, ,0, , , ,0,0,0,135450,City of Madison,Foundation,Residential,Primary, ,10971.58023,519.008079,0.001594,0,17992.81881,,
6815,Polygon ZM,3,PD 2763-010,44652977.51,6438,6438,B,5042, , , ,10326.20437,10326.20438,424.546549,0, , , , , ,0,0,0.001405,0,17924.60833,,
6816,Polygon ZM,3,PD 2763-010,44652977.51,174758,0, ,0, , , ,0,0,0,143137,City of Madison,Foundation,Commercial Services,Accessory, ,10326.21014,424.546247,0.001405,0,17924.60833,,
6817,Polygon ZM,3,PD 2763-010,44652977.51,6561,6561,B,6140, , , ,10077.16279,10077.16278,552.829328,0, , , , , ,0,0,0.00185,0,8358.097256,,
6818,Polygon ZM,3,PD 2763-010,44652977.51,168217,0, ,0, , , ,0,0,0,135377,City of Madison,Foundation,Residential,Primary, ,9930.945129,543.09415,0.001823,0,8358.097256,,
6819,Polygon ZM,3,PD 2763-010,44652977.51,6624,6624,M,715519, , , ,9941.930197,9941.930237,512.223767,0, , , , , ,0,0,0.00175,0,2103.316453,,
6820,Polygon ZM,3,PD 2763-010,44652977.51,181548,0, ,0, , , ,0,0,0,150592,Dane County,Eave,Commercial Sales,Accessory, ,9730.536987,513.8194,0.001745,0,2103.316453,,
6821,Polygon ZM,3,PD 2763-010,44652977.51,6746,6746,B,5025, , , ,9681.661042,9681.661072,449.925384,0, , , , , ,0,0,0.001567,0,16764.71808,,
6822,Polygon ZM,3,PD 2763-010,44652977.51,168264,0, ,0, , , ,0,0,0,135428,City of Madison,Foundation,Residential,Primary, ,10304.5415,457.385998,0.001588,0,16764.71808,,
6823,Polygon ZM,3,PD 2763-010,44652977.51,6851,6851,B,5341, , , ,9420.534959,9420.534912,442.648402,0, , , , , ,0,0,0.001413,0,4060.203011,,
6824,Polygon ZM,3,PD 2763-010,44652977.51,169213,0, ,0, , , ,0,0,0,139039,City of Madison,Foundation,Commercial Services,Primary, ,9544.068573,442.392431,0.001411,0,4060.203011,,
6825,Polygon ZM,3,PD 2763-010,44652977.51,6852,6852,B,5342, , , ,9420.531451,9420.531372,442.647752,0, , , , , ,0,0,0.001457,0,8668.168831,,
6826,Polygon ZM,3,PD 2763-010,44652977.51,174563,0, ,0, , , ,0,0,0,142886,City of Madison,Foundation,Commercial Services,Primary, ,9682.5513,445.330215,0.001465,0,8668.168831,,
6827,Polygon ZM,3,PD 2763-010,44652977.51,6857,6857,P,7100, , , ,9401.329037,9401.329102,421.690596,0, , , , , ,0,0,0.001436,0,129.376947,,
6828,Polygon ZM,3,PD 2763-010,44652977.51,174804,0, ,0, , , ,0,0,0,143197,City of Madison,Foundation,Residential,Primary, ,7737.047394,398.037919,0.00126,0,129.376947,,
6829,Polygon ZM,3,PD 2763-010,44652977.51,6949,6949,B,3633569, , , ,9216.205395,9216.205353,438.20857,0, , , , , ,0,0,0.001443,0,16384.34163,,
6830,Polygon ZM,3,PD 2763-010,44652977.51,262273,0, ,0, , , ,0,0,0,231924,Dane County,Eave,Community,Primary, ,9813.442047,420.066748,0.001379,0,16384.34163,,
6831,Polygon ZM,3,PD 2763-010,44652977.51,6981,6981,B,7001, , , ,9162.313609,9162.313629,463.799605,0, , , , , ,0,0,0.001426,0,15622.73918,,
6832,Polygon ZM,3,PD 2763-010,44652977.51,174800,0, ,0, , , ,0,0,0,135431,City of Madison,Foundation,Residential,Primary, ,9276.40509,468.8835,0.001444,0,15622.73918,,
6833,Polygon ZM,3,PD 2763-010,44652977.51,7001,7001,B,7002, , , ,9122.858155,9122.858215,463.926893,0, , , , , ,0,0,0.001581,0,13311.80243,,
6834,Polygon ZM,3,PD 2763-010,44652977.51,167122,0, ,0, , , ,0,0,0,133993,City of Madison,Foundation,Residential,Primary, ,9522.797272,471.602047,0.001612,0,13311.80243,,
6835,Polygon ZM,3,PD 2763-010,44652977.51,7018,7018,B,7015, , , ,9099.7924,9099.792389,458.858192,0, , , , , ,0,0,0.001561,0,7010.140007,,
6836,Polygon ZM,3,PD 2763-010,44652977.51,174823,0, ,0, , , ,0,0,0,143217,City of Madison,Foundation,Residential,Primary, ,9447.311798,471.262725,0.001603,0,7010.140007,,
6837,Polygon ZM,3,PD 2763-010,44652977.51,7034,7034,B,7006, , , ,9079.238426,9079.238434,465.975849,0, , , , , ,0,0,0.001585,0,15684.58662,,
6838,Polygon ZM,3,PD 2763-010,44652977.51,174826,0, ,0, , , ,0,0,0,143221,City of Madison,Foundation,Residential,Primary, ,9355.728699,469.11374,0.0016,0,15684.58662,,
6839,Polygon ZM,3,PD 2763-010,44652977.51,7154,7154,S,2964215, , , ,8571.33149,8571.331482,1225.715388,0, , , , , ,0,0,0.004374,0,2513.794343,,
6840,Polygon ZM,3,PD 2763-010,44652977.51,181512,0, ,0, , , ,0,0,0,150556,Dane County,Eave,Commercial Sales,Primary, ,210869.8281,2356.753093,0.007979,0.000002,2513.794343,,
6841,Polygon ZM,3,PD 2763-010,44652977.51,7338,7338,B,6144, , , ,8504.145805,8504.145935,500.958503,0, , , , , ,0,0,0.001656,0,6803.25713,,
6842,Polygon ZM,3,PD 2763-010,44652977.51,166445,0, ,0, , , ,0,0,0,133178,City of Madison,Foundation,Residential,Primary, ,8504.151001,500.959639,0.001656,0,6803.25713,,
6843,Polygon ZM,3,PD 2763-010,44652977.51,7383,7383,B,5026, , , ,8440.095574,8440.095612,402.866738,0, , , , , ,0,0,0.001357,0,12287.95135,,
6844,Polygon ZM,3,PD 2763-010,44652977.51,168255,0, ,0, , , ,0,0,0,135419,City of Madison,Foundation,Residential,Primary, ,8440.130951,402.867474,0.001357,0,12287.95135,,
6845,Polygon ZM,3,PD 2763-010,44652977.51,7424,7424,P,6085, , , ,8381.188147,8381.187958,964.45691,0, , , , , ,0,0,0.003322,0,304.271132,,
6846,Polygon ZM,3,PD 2763-010,44652977.51,172740,0, ,0, , , ,0,0,0,143104,City of Madison,Foundation,Commercial Sales,Primary, ,1483.498383,157.455381,0.000503,0,304.271132,,
6847,Polygon ZM,3,PD 2763-010,44652977.51,7509,7509,B,40508, , , ,8262.583646,8262.58371,584.684413,0, , , , , ,0,0,0.001897,0,14382.68956,,
6848,Polygon ZM,3,PD 2763-010,44652977.51,168294,0, ,0, , , ,0,0,0,135466,City of Madison,Foundation,Residential,Primary, ,8262.570282,584.683663,0.001897,0,14382.68956,,
6849,Polygon ZM,3,PD 2763-010,44652977.51,7573,7573,B,715510, , , ,8136.210934,8136.210907,448.51906,0, , , , , ,0,0,0.001553,0,14668.63697,,
6850,Polygon ZM,3,PD 2763-010,44652977.51,181548,0, ,0, , , ,0,0,0,150592,Dane County,Eave,Commercial Sales,Accessory, ,9730.536987,513.8194,0.001745,0,14668.63697,,
