FID_main__,DN,area,perimeter,FID_Pond_W,Shape_Leng,Shape_Area,Watershed_,Percent_Pe,Percent_Im,Calc_Area,
77079,255,19.44042969,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.43924041,
77108,255,364.3212891,154.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,364.3022567,
77141,255,8.640136719,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.639715457,
77177,255,6.48046875,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.479665832,
77187,255,5.759765625,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.759807347,
77205,255,71.99951172,43.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,71.99725512,
77211,255,121.3198242,100.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,121.3160608,
77237,255,167.0393066,74.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,167.0330324,
77290,255,10.43994141,15.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,10.43959945,
77305,255,15.83984375,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.83947345,
77340,255,24.11987305,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,24.11906587,
77377,255,32.76025391,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,32.75871685,
77385,255,6.83984375,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.83973785,
77401,255,30.23974609,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,30.23898928,
77405,255,11.15991211,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,11.15955499,
77412,255,473.7595215,110.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,473.7361989,
77428,255,112.3195801,64.79999999,5,17428.18943,6995614.494,Door Creek,80.17,19.83,112.3145566,
77475,255,46.07983398,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,46.07822702,
77501,255,101.5202637,64.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,101.5157976,
77504,255,101.1599121,48,5,17428.18943,6995614.494,Door Creek,80.17,19.83,56.17145255,
77506,255,23.76049805,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.75893671,
77550,255,22.68066406,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,22.67911054,
77561,255,26.2800293,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,26.27907821,
77589,255,90.35888672,69.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,90.35704524,
77593,255,21.23950195,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.23917657,
77614,255,217.8007813,84,5,17428.18943,6995614.494,Door Creek,80.17,19.83,217.7913751,
77701,255,2132.280518,535.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2132.185381,
77709,255,112.3210449,58.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,112.3145149,
77731,255,46.44018555,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,46.43836297,
77742,255,79.19995117,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,79.19665027,
77774,255,68.75976563,52.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,68.75730367,
77891,255,21.95996094,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.64583679,
77909,255,32.75952148,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,32.75843789,
78005,255,118.4396973,72,5,17428.18943,6995614.494,Door Creek,80.17,19.83,118.4340055,
78006,255,87.84057617,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,87.83579818,
78029,255,10.43994141,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,10.43952127,
78040,255,53.27978516,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,53.27770881,
78050,255,6.120117188,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.119759941,
78113,255,28.80029297,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.79890424,
78164,255,275.401123,90,5,17428.18943,6995614.494,Door Creek,80.17,19.83,275.3885387,
78168,255,85.67919922,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,85.67702416,
78182,255,5285.163086,991.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5284.898424,
78183,255,34.55981445,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,34.55878968,
78184,255,24.83959961,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,24.83914416,
78199,255,97.56005859,62.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,97.55666341,
78236,255,546.8393555,184.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,546.8173734,
78257,255,52.9206543,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,52.91777576,
78305,255,56.87988281,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,56.87764017,
78327,255,9.359619141,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.359564362,
78347,255,695.8798828,230.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,695.8451137,
78348,255,75.24023438,43.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,75.23666732,
78410,255,27.72045898,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,27.71867287,
78430,255,12.96020508,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.95945491,
78497,255,43.20019531,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,43.19787527,
78524,255,259.9208984,103.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,259.906886,
78527,255,266.7609863,97.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,266.7482191,
78528,255,184.3195801,87.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,184.3126452,
78532,255,54.35961914,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,54.3580795,
78578,255,9.720214844,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.719591068,
78605,255,9282.239502,1606.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9281.864815,
78617,255,9056.156982,1064.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9055.831851,
78621,255,119.1601563,57.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,119.1550665,
78633,255,89.28051758,54,5,17428.18943,6995614.494,Door Creek,80.17,19.83,89.2765724,
78670,255,6.479980469,10.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.47968843,
78697,255,878.7592773,331.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,878.7256073,
78770,255,16.91967773,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.91916711,
78785,255,1029.23999,342,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1029.197962,
78799,255,647.279541,181.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,647.2491988,
78872,255,21.60009766,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.59912414,
78905,255,407.5195313,139.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,379.5207556,
78908,255,297.0002441,108,5,17428.18943,6995614.494,Door Creek,80.17,19.83,296.9870627,
78954,255,103.6806641,54,5,17428.18943,6995614.494,Door Creek,80.17,19.83,103.6754175,
78994,255,376.9187012,144,5,17428.18943,6995614.494,Door Creek,80.17,19.83,376.8583229,
79001,255,524.8781738,124.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,393.6544442,
79060,255,20.88061523,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87907449,
79091,255,3423.960693,670.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,3423.815338,
79098,255,2387.159668,435.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,2386.66531,
79101,255,4906.800781,769.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,3782.496515,
79117,255,95.40014648,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.356154307,
79128,255,228.9594727,90,5,17428.18943,6995614.494,Door Creek,80.17,19.83,63.43236375,
79435,255,9.359863281,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.359639178,
79486,255,24.47998047,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,24.47901932,
79527,255,12.9597168,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.9595446,
79553,255,76.32006836,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,76.31687325,
79580,255,28.79980469,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.79898194,
79729,255,305.640625,109.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,305.6276072,
79839,255,20.87988281,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87928627,
79943,255,5.400146484,9.599999999,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.399819689,
79951,255,138.6000977,57.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,138.595297,
79975,255,232.9206543,94.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,232.9104904,
80033,255,21.23974609,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.2392853,
80092,255,17.64013672,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.63928219,
80111,255,29.15942383,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,29.15901091,
80118,255,14.0402832,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,14.03951683,
80142,255,6564.600098,847.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5969.612728,
80230,255,56.51977539,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,56.51805724,
80239,255,26.2800293,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,26.2789844,
80245,255,25.56079102,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,25.55913001,
80295,255,18.00048828,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.99941552,
80314,255,79.92114258,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,79.91671676,
80380,255,595.440918,169.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,595.4158635,
80410,255,17.63989258,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.63931713,
80474,255,5.759765625,12,5,17428.18943,6995614.494,Door Creek,80.17,19.83,5.759801275,
80524,255,33.11962891,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,33.11873199,
80634,255,40.32055664,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,40.31838435,
80737,255,264.2404785,118.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,264.2303591,
80920,255,8.639648438,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.639652048,
81019,255,122.3994141,72,5,17428.18943,6995614.494,Door Creek,80.17,19.83,122.3952027,
81056,255,47.15966797,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,47.15824854,
81066,255,28.08056641,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,28.07908463,
81093,255,48.6003418,34.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,48.59844645,
81230,255,12.96044922,16.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,12.95957664,
81340,255,26.27978516,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,26.27898879,
81361,255,9.360107422,13.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.35963093,
81506,255,826.9189453,212.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,826.8869939,
81545,255,23.39990234,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.3990936,
81579,255,62.27978516,38.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,62.27792096,
81650,255,154.4401855,102,5,17428.18943,6995614.494,Door Creek,80.17,19.83,154.4339456,
81677,255,10.44018555,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,10.43958402,
81692,255,14.04052734,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,14.03954205,
81810,255,19.07958984,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.07925127,
81819,255,4.319824219,9.599999999,5,17428.18943,6995614.494,Door Creek,80.17,19.83,4.319848906,
81871,255,89.63989258,49.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,89.63694121,
81889,255,37.80004883,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,37.79875246,
81900,255,148.3208008,74.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,148.3147363,
81923,255,6.119873047,10.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,6.119756124,
81948,255,19.80004883,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.79929019,
81949,255,9.720458984,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.719681032,
81962,255,89.64013672,43.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,89.63689567,
81970,255,135.0007324,73.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,134.9952435,
82034,255,101.8791504,61.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,101.87635,
82074,255,20.88012695,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.87917593,
82079,255,23.40087891,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,23.39922102,
82091,255,43.19970703,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,43.19861353,
82105,255,21.6003418,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.59913106,
82147,255,94.31933594,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,94.31629913,
82190,255,34.56030273,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,34.55861209,
82191,255,8.639648438,14.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.639688566,
82204,255,19.80004883,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,19.79933538,
82315,255,17.99975586,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.99928451,
82351,255,204.8391113,66,5,17428.18943,6995614.494,Door Creek,80.17,19.83,204.8320558,
82409,255,64.43896484,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,64.43780723,
82460,255,172.0803223,70.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,172.0731395,
82494,255,1722.602539,529.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1692.979916,
82530,255,21.60009766,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.5991275,
82565,255,97.55932617,62.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,97.55679336,
82570,255,961.9187012,264,5,17428.18943,6995614.494,Door Creek,80.17,19.83,961.8848074,
82579,255,20.15991211,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.15930384,
82654,255,26.640625,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,26.63904802,
82731,255,67.31958008,39.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,67.31759886,
82748,255,539373.9541,71784,5,17428.18943,6995614.494,Door Creek,80.17,19.83,609.9675338,
82756,255,54.36010742,36,5,17428.18943,6995614.494,Door Creek,80.17,19.83,54.35781327,
82767,255,27.36010742,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,27.35901118,
82785,255,20.15966797,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20.159353,
82852,255,1391.400146,532.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1391.352825,
82911,255,34.91992188,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,34.91873538,
82914,255,94.32006836,56.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,94.31660743,
82918,255,15.84033203,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.83942868,
82935,255,189.0002441,76.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,36.1293014,
82938,255,497.5202637,188.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,497.5034701,
82983,255,15.11987305,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.11945716,
83021,255,43.19995117,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,43.19845947,
83052,255,61.20043945,39.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,61.19788532,
83101,255,24.47998047,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,24.47919442,
83134,255,104.7600098,49.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,104.7560003,
83143,255,142.5598145,68.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,142.5542682,
83169,255,390.2407227,148.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,390.2243851,
83179,255,37.43994141,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,37.43872109,
83258,255,26.63989258,26.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,26.63903197,
83343,255,45,34.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,44.99828707,
83345,255,59.03955078,37.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,59.03789461,
83353,255,16.56030273,19.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,16.55940334,
83416,255,22.32006836,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,22.31924561,
83421,255,86.76000977,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,86.75691783,
83527,255,20.51953125,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.386581191,
83563,255,177.8395996,106.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,177.833091,
83564,255,35.27978516,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,35.27879193,
83570,255,21.60009766,20.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.59926788,
83575,255,57.96044922,44.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,57.95802274,
83638,255,37.79980469,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,37.79892991,
83663,255,145.4399414,67.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,145.4359147,
83674,255,56.52026367,33.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,56.51816313,
83704,255,9.720214844,15.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,9.719613269,
83715,255,18,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,17.99931701,
83753,255,13.67944336,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,13.67952193,
83830,255,60.83911133,42,5,17428.18943,6995614.494,Door Creek,80.17,19.83,60.83787942,
83839,255,43.92114258,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,43.91842877,
83898,255,1013.039795,312,5,17428.18943,6995614.494,Door Creek,80.17,19.83,1013.002903,
83917,255,29.15991211,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,29.15884523,
83918,255,3.239990234,8.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,3.239883623,
83928,255,151.2001953,74.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,151.1941338,
84004,255,32.04101563,31.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,32.03907818,
84078,255,246.6003418,82.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,246.5910309,
84090,255,20508.47485,2211.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,20507.70907,
84122,255,27.7199707,24,5,17428.18943,6995614.494,Door Creek,80.17,19.83,27.71910311,
84135,255,29.88085938,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,29.87916028,
84143,255,44.27978516,34.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,44.27839729,
84170,255,322.5615234,100.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,322.5478409,
84173,255,48.59936523,38.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,8.686146343,
84180,255,21.23999023,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.23930193,
84222,255,31.68017578,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,31.67877929,
84233,255,55.80053711,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,55.797774,
84279,255,64.43994141,45.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,64.43741174,
84293,255,36.71972656,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,36.7185758,
84294,255,69.48046875,40.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,69.47744474,
84318,255,114.119873,86.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,114.1162337,
84328,255,50.04003906,32.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,50.03814378,
84349,255,32.75976563,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,32.75876873,
84382,255,81.36010742,46.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,81.35695125,
84389,255,38.15966797,28.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,38.15887355,
84436,255,13.32006836,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,13.31951731,
84471,255,21.59960938,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.59918694,
84477,255,106.1999512,52.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,106.1969634,
84483,255,15.11962891,18,5,17428.18943,6995614.494,Door Creek,80.17,19.83,15.11949654,
84509,255,24.84008789,25.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,24.83899976,
84527,255,27.36010742,22.8,5,17428.18943,6995614.494,Door Creek,80.17,19.83,27.3590411,
84557,255,105.4802246,56.4,5,17428.18943,6995614.494,Door Creek,80.17,19.83,105.4765613,
84572,255,35.27978516,27.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,35.27872576,
84604,255,21.24047852,21.6,5,17428.18943,6995614.494,Door Creek,80.17,19.83,21.23929445,
84658,255,88.20043945,49.2,5,17428.18943,6995614.494,Door Creek,80.17,19.83,88.19675589,
84681,255,34.91943359,30,5,17428.18943,6995614.494,Door Creek,80.17,19.83,34.91892137,
